question_id,disease_group,question_type,difficulty,question,ground_truth,expected_behavior,expected_source,note,review_status,validation_status,validation_reason,source_generation,source_group,source_file,chunk_id,retrieval_evaluated,hit_any_at_5,matched_at_5,retrieved_sources_json,retrieval_filter_keep,retrieval_filter_reason
Q213,BỆNH SỐT RÉT,treatment,medium,"Trong điều trị sốt rét ác tính ở phụ nữ có thai, thuốc nào thường được sử dụng trong ba tháng đầu và liều lượng như thế nào?",Điều trị sốt rét ác tính ở phụ nữ có thai trong 3 tháng đầu dùng quinin dihydrocholorid (xem Bang 14) va clindamycin (xem Bang 7).,answer_from_context,bệnh sốt rét_text_0031,,need_review,passed,passed,llm_from_chunk,in_scope_medium,bệnh sốt rét.pdf,bệnh sốt rét_text_0031,1,1.0,bệnh sốt rét_text_0031,"[{""rank"": 1, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sởi_text_0024"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""ĐIỀU TRỊ BỆNH SỞI KHÔNG BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""viêm gan virus e_text_0004"", ""disease"": ""VIÊM GAN VIRUS E"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""viêm gan virus e.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sốt rét_text_0019"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sốt rét_text_0053"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ NHÓM ĐỐI TƯỢNG CÓ NGUY CƠ CAO"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 21, ""page_end"": 21, ""content_type"": ""text""}]",1,retrieval_hit
Q214,BỆNH SỐT RÉT,treatment,medium,"Nếu không thể sử dụng quinin, thuốc nào có thể thay thế và tại sao?",Nếu không có quinin tiêm có thể cân nhắc đùng artesunat nêu lợi ích lớn hơn nguy cơ.,answer_from_context,bệnh sốt rét_text_0031,,need_review,passed,passed,llm_from_chunk,in_scope_medium,bệnh sốt rét.pdf,bệnh sốt rét_text_0031,1,1.0,bệnh sốt rét_text_0031,"[{""rank"": 1, ""chunk_id"": ""bệnh sốt rét_text_0026"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 11, ""page_end"": 11, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""Truyen-nhiem-1_text_0206"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ CỤ THỂ A. LỰA CHỌN KHÁNG SINH THEO KINH NGHIỆM"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 83, ""page_end"": 83, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sốt rét_text_0030"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0067"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ CỤ THỂ"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 29, ""page_end"": 29, ""content_type"": ""text""}]",1,retrieval_hit
Q215,BỆNH SỐT RÉT,complication,medium,Điều trị sốt rét ác tính ở phụ nữ có thai có thể gây ra những biến chứng gì cho thai nhi?,"Phụ nữ có thai khi bị sốt rét ác tính có thể dẫn đến sảy thai, đẻ non, thai chết lưu và tử vong.",answer_from_context,bệnh sốt rét_text_0031,,need_review,passed,passed,llm_from_chunk,in_scope_medium,bệnh sốt rét.pdf,bệnh sốt rét_text_0031,1,1.0,bệnh sốt rét_text_0031,"[{""rank"": 1, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh do virus zika_text_0007"", ""disease"": ""BỆNH DO VIRUS ZIKA"", ""section_title"": ""ĐIỀU TRỊ ĐIỀU TRỊ TRIỆU CHỨNG LÀ CHÍNH, BAO GỒM"", ""source_file"": ""bệnh do virus zika.pdf"", ""page_start"": 4, ""page_end"": 4, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""viêm gan virus e_text_0004"", ""disease"": ""VIÊM GAN VIRUS E"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""viêm gan virus e.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sốt rét_text_0019"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""sốt xuất huyết dengue_text_0240"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ CHỐNG SỐC CẦN CHÚ Ý TÍNH LƯỢNG DỊCH TRUYỀN TRÊN CÂN NẶNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 88, ""page_end"": 88, ""content_type"": ""text""}]",1,retrieval_hit
Q229,SỐT XUẤT HUYẾT DENGUE,clinical_manifestation,medium,Điều dưỡng có vai trò gì trong việc tư vấn bà mẹ về bệnh sốt xuất huyết Dengue?,"Điều dưỡng giáo dục sức khỏe về sốt xuất huyết Dengue cho bà mẹ để bà mẹ hiểu và hợp tác phụ giúp theo dõi bệnh nhi, hạn chế các trường hợp bệnh nặng do phát hiện chậm, nhờ đó hạn chế được tỷ lệ tử vong.",answer_from_context,sốt xuất huyết dengue_text_0274,,need_review,passed,passed,llm_from_chunk,in_scope_medium,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0274,1,1.0,sốt xuất huyết dengue_text_0274,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0275"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0274"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0276"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0203"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": """", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 76, ""page_end"": 76, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}]",1,retrieval_hit
Q231,SỐT XUẤT HUYẾT DENGUE,diagnosis,medium,Điều dưỡng cần làm gì trong quá trình tư vấn bà mẹ về bệnh sốt xuất huyết Dengue?,"Điều dưỡng giáo dục sức khỏe về sốt xuất huyết Dengue cho bà mẹ để bà mẹ hiểu và hợp tác phụ giúp theo dõi bệnh nhi, hạn chế các trường hợp bệnh nặng do phát hiện chậm, nhờ đó hạn chế được tỷ lệ tử vong. Đồng thời, giải thích, động viên, tạo niềm tin cho thân nhân người bệnh để an tâm điều trị.",answer_from_context,sốt xuất huyết dengue_text_0274,,need_review,passed,passed,llm_from_chunk,in_scope_medium,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0274,1,1.0,sốt xuất huyết dengue_text_0274,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0275"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0274"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0276"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0203"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": """", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 76, ""page_end"": 76, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}]",1,retrieval_hit
Q237,BỆNH DO VIRUS CORONA HAY COVID 19,risk_group,medium,Những đối tượng nào dễ bị lây nhiễm vi rút MERS-CoV?,"Đến nay chưa xác định rõ nhóm nguy cơ cụ thể, nhưng người bệnh thường là những người có tiếp xúc gần gũi với động vật hoặc người bệnh.",answer_from_context,bệnh do virus corona hay covid-19_text_0004,,need_review,passed,passed,llm_from_chunk,in_scope_medium,bệnh do virus corona hay covid-19.pdf,bệnh do virus corona hay covid-19_text_0004,1,1.0,bệnh do virus corona hay covid-19_text_0004,"[{""rank"": 1, ""chunk_id"": ""viêm gan virus b_text_0019"", ""disease"": ""VIÊM GAN VIRUS B"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""viêm gan virus b.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh do virus corona hay covid-19_text_0004"", ""disease"": ""BỆNH DO VIRUS CORONA HAY COVID 19"", ""section_title"": ""TRIỆU CHỨNG LÂM SÀNG"", ""source_file"": ""bệnh do virus corona hay covid-19.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""Truyen-nhiem-1_text_0118"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""TÁC NHÂN GÂY BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 49, ""page_end"": 49, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh viêm gan virus c_text_0011"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 9, ""page_end"": 9, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh rubella_text_0005"", ""disease"": ""BỆNH RUBELLA"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""bệnh rubella.pdf"", ""page_start"": 2, ""page_end"": 2, ""content_type"": ""text""}]",1,retrieval_hit
Q241,BỆNH SỐT RÉT,diagnosis_and_treatment,hard,"Nếu một bệnh nhân thiếu G6PD, liều primaquin được chỉ định như thế nào?","Liều primaquin cho bệnh nhân thiếu G6PD là 0,75mg/kg/lần/tuần x 8 tuần.",answer_from_context,bệnh sốt rét_text_0045,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh sốt rét.pdf,bệnh sốt rét_text_0045,1,1.0,bệnh sốt rét_text_0045,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0103"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 43, ""page_end"": 43, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh sốt rét_text_0045"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ NHÓM ĐỐI TƯỢNG CÓ NGUY CƠ CAO"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 17, ""page_end"": 17, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh viêm gan virus c_text_0022"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""DỰ PHÒNG LÂY NHIỄM HCV TRONG CỘNG ĐỒNG."", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0088"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ PHỐI HỢP THUỐC"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 36, ""page_end"": 36, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0203"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ CỤ THỂ A. LỰA CHỌN KHÁNG SINH THEO KINH NGHIỆM"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 82, ""page_end"": 82, ""content_type"": ""text""}]",1,retrieval_hit
Q245,TRUYEN NHIEM 1,classification,hard,Tại sao trẻ nhỏ thường có ít ban hơn so với trẻ lớn tuổi trong bệnh thủy đậu?,Trẻ nhỏ thường có ít ban hơn so với trẻ lớn tuổi trong bệnh thủy đậu vì số lượng và mức độ nặng của ban rất khác biệt giữa các người bệnh.,answer_from_context,Truyen-nhiem-1_text_0046,,need_review,passed,passed,llm_from_chunk,in_scope_hard,Truyen-nhiem-1.pdf,Truyen-nhiem-1_text_0046,1,1.0,truyen-nhiem-1_text_0046,"[{""rank"": 1, ""chunk_id"": ""Truyen-nhiem-1_text_0046"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 22, ""page_end"": 22, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""Truyen-nhiem-1_text_0043"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 22, ""page_end"": 22, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0240"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ CHỐNG SỐC CẦN CHÚ Ý TÍNH LƯỢNG DỊCH TRUYỀN TRÊN CÂN NẶNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 88, ""page_end"": 88, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0139"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": """", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 57, ""page_end"": 57, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh sởi_text_0024"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""ĐIỀU TRỊ BỆNH SỞI KHÔNG BIẾN CHỨNG"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}]",1,retrieval_hit
Q250,VIÊM GAN VIRUS E,diagnosis_and_treatment,hard,"Ngoài chophytol và sorbitol, thuốc lợi mật nào khác có thể được sử dụng trong điều trị viêm gan vi rút E?","Thuốc lợi tiểu, sử dụng khi bệnh nhân tiểu ít, bắt đầu với nhóm kháng Aldosteron, có thể kết hợp với thuốc lợi tiểu khác.",answer_from_context,viêm gan virus e_text_0009,,need_review,passed,passed,llm_from_chunk,in_scope_hard,viêm gan virus e.pdf,viêm gan virus e_text_0009,1,1.0,viêm gan virus e_text_0009,"[{""rank"": 1, ""chunk_id"": ""viêm gan virus e_text_0009"", ""disease"": ""VIÊM GAN VIRUS E"", ""section_title"": ""PHÒNG BỆNH KHÔNG ĐẶC HIỆU"", ""source_file"": ""viêm gan virus e.pdf"", ""page_start"": 4, ""page_end"": 4, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""bệnh viêm gan virus c_text_0036"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""ĐIỀU TRỊ VIÊM GAN VI RÚT C Ở MỘT SỐ TRƯỜNG HỢP ĐẶC BIỆT"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 17, ""page_end"": 17, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh sốt rét_text_0031"", ""disease"": ""BỆNH SỐT RÉT"", ""section_title"": ""ĐIỀU TRỊ SỐT RÉT ÁC TINH"", ""source_file"": ""bệnh sốt rét.pdf"", ""page_start"": 12, ""page_end"": 12, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""Truyen-nhiem-1_text_0053"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""DỰ PHÒNG KHÔNG ĐẶC HIỆU"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 25, ""page_end"": 25, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""Truyen-nhiem-1_text_0146"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 58, ""page_end"": 58, ""content_type"": ""text""}]",1,retrieval_hit
Q251,BỆNH VIÊM GAN VIRUS C,classification,hard,Tại sao vắc-xin chưa được phát triển hiệu quả để chống lại vi rút viêm gan C?,Hiện chưa có vắc-xin hiệu quả chống lại vi rút viêm gan C.,answer_from_context,bệnh viêm gan virus c_text_0008,,need_review,passed,passed,llm_from_chunk,in_scope_hard,bệnh viêm gan virus c.pdf,bệnh viêm gan virus c_text_0008,1,1.0,bệnh viêm gan virus c_text_0008,"[{""rank"": 1, ""chunk_id"": ""viêm gan virus d_text_0010"", ""disease"": ""VIÊM GAN VIRUS D"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""viêm gan virus d.pdf"", ""page_start"": 4, ""page_end"": 4, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""viêm gan virus b_text_0020"", ""disease"": ""VIÊM GAN VIRUS B"", ""section_title"": ""PHÒNG BỆNH"", ""source_file"": ""viêm gan virus b.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""bệnh viêm gan virus c_text_0011"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 9, ""page_end"": 9, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh viêm gan virus c_text_0008"", ""disease"": ""BỆNH VIÊM GAN VIRUS C"", ""section_title"": ""LÂM SÀNG"", ""source_file"": ""bệnh viêm gan virus c.pdf"", ""page_start"": 8, ""page_end"": 8, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""bệnh do virus ebola_text_0011"", ""disease"": ""BỆNH DO VIRUS EBOLA"", ""section_title"": ""TRIỆU CHỨNG XỬ TRÍ"", ""source_file"": ""bệnh do virus ebola.pdf"", ""page_start"": 5, ""page_end"": 5, ""content_type"": ""text""}]",1,retrieval_hit
Q253,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,Việc uống nước nhiều trong quá trình bệnh lý do sốt cao và ăn uống kém có tác dụng gì đối với cơ thể người bệnh?,"Uống nước giúp bù đắp lượng nước mất đi do sốt cao và ăn uống kém, đồng thời cung cấp thêm vitamin và yếu tố vi lượng từ các loại nước dinh dưỡng.",answer_from_context,sốt xuất huyết dengue_text_0235,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0235,1,1.0,sốt xuất huyết dengue_text_0235,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0187"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD THEO PHÂN ĐỘ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 70, ""page_end"": 70, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0235"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ NỘI TRÚ A) THEO DÕI LÂM SÀNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 86, ""page_end"": 86, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""Truyen-nhiem-1_text_0023"", ""disease"": ""TRUYEN NHIEM 1"", ""section_title"": ""ĐIỀU TRỊ THUỐC KHÁNG VIRUS ACYCLOVIR"", ""source_file"": ""Truyen-nhiem-1.pdf"", ""page_start"": 14, ""page_end"": 14, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""sốt xuất huyết dengue_text_0246"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ CHỐNG SỐC CẦN CHÚ Ý TÍNH LƯỢNG DỊCH TRUYỀN TRÊN CÂN NẶNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 89, ""page_end"": 89, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""sốt xuất huyết dengue_text_0275"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐẠI CƯƠNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 101, ""page_end"": 101, ""content_type"": ""text""}]",1,retrieval_hit
Q254,SỐT XUẤT HUYẾT DENGUE,diagnosis_and_treatment,hard,"Ngoài việc bù nước, uống các loại nước dinh dưỡng như từ trái cây và sữa còn cung cấp gì cho cơ thể người bệnh?",Uống các loại nước dinh dưỡng từ trái cây và sữa cung cấp thêm vitamin và yếu tố vi lượng.,answer_from_context,sốt xuất huyết dengue_text_0235,,need_review,passed,passed,llm_from_chunk,in_scope_hard,sốt xuất huyết dengue.pdf,sốt xuất huyết dengue_text_0235,1,1.0,sốt xuất huyết dengue_text_0235,"[{""rank"": 1, ""chunk_id"": ""sốt xuất huyết dengue_text_0235"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ NỘI TRÚ A) THEO DÕI LÂM SÀNG"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 86, ""page_end"": 86, ""content_type"": ""text""}, {""rank"": 2, ""chunk_id"": ""sốt xuất huyết dengue_text_0187"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""ĐIỀU TRỊ SXHD THEO PHÂN ĐỘ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 70, ""page_end"": 70, ""content_type"": ""text""}, {""rank"": 3, ""chunk_id"": ""sốt xuất huyết dengue_text_0204"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": """", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 76, ""page_end"": 76, ""content_type"": ""text""}, {""rank"": 4, ""chunk_id"": ""bệnh sởi_text_0038"", ""disease"": ""BỆNH SỞI"", ""section_title"": ""DỰ PHÒNG LÂY NHIỄM"", ""source_file"": ""bệnh sởi.pdf"", ""page_start"": 16, ""page_end"": 16, ""content_type"": ""text""}, {""rank"": 5, ""chunk_id"": ""sốt xuất huyết dengue_text_0163"", ""disease"": ""SỐT XUẤT HUYẾT DENGUE"", ""section_title"": ""LÂM SÀNG XÉT NGHIỆM XỬ TRÍ"", ""source_file"": ""sốt xuất huyết dengue.pdf"", ""page_start"": 60, ""page_end"": 60, ""content_type"": ""text""}]",1,retrieval_hit
